Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
63.46055555555556,H11,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.46055555555556,H12,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.96083333333333,A1,0.097,0.09333333333333334,blank,NA,NA,NA,NA,0.0036666666666666653,Plate1,NA,NA
63.96083333333333,A2,0.091,0.09333333333333334,blank,NA,NA,NA,NA,-0.00233333333333334,Plate1,NA,NA
63.96083333333333,A3,0.092,0.09333333333333334,blank,NA,NA,NA,NA,-0.0013333333333333391,Plate1,NA,NA
63.96083333333333,A4,0.094,0.09333333333333334,empty,NA,NA,NA,NA,6.666666666666626e-4,Plate1,NA,NA
63.96083333333333,A5,0.091,0.09333333333333334,empty,NA,NA,NA,NA,-0.00233333333333334,Plate1,NA,NA
63.96083333333333,A6,0.623,0.09333333333333334,sample,0,T2,TOB,evolved,0.5296666666666666,Plate1,T-lines,1
63.96083333333333,A7,0.667,0.09333333333333334,sample,0,T2,TOB,evolved,0.5736666666666667,Plate1,T-lines,2
63.96083333333333,A8,0.657,0.09333333333333334,sample,0,T2,TOB,evolved,0.5636666666666666,Plate1,T-lines,3
63.96083333333333,A9,0.091,0.09333333333333334,empty,NA,NA,NA,NA,-0.00233333333333334,Plate1,NA,NA
63.96083333333333,A10,0.729,0.09333333333333334,sample,0,T2,TOB,ancestor,0.6356666666666666,Plate1,T-lines,1
63.96083333333333,A11,0.725,0.09333333333333334,sample,0,T2,TOB,ancestor,0.6316666666666666,Plate1,T-lines,2
63.96083333333333,A12,0.758,0.09333333333333334,sample,0,T2,TOB,ancestor,0.6646666666666666,Plate1,T-lines,3
63.96083333333333,B1,0.612,0.09333333333333334,sample,0.016,T2,TOB,evolved,0.5186666666666666,Plate1,T-lines,1
63.96083333333333,B2,0.535,0.09333333333333334,sample,0.047,T2,TOB,evolved,0.4416666666666667,Plate1,T-lines,1
63.96083333333333,B3,0.441,0.09333333333333334,sample,0.125,T2,TOB,evolved,0.3476666666666667,Plate1,T-lines,1
63.96083333333333,B4,0.398,0.09333333333333334,sample,0.38,T2,TOB,evolved,0.3046666666666667,Plate1,T-lines,1
63.96083333333333,B5,0.294,0.09333333333333334,sample,1,T2,TOB,evolved,0.20066666666666666,Plate1,T-lines,1
63.96083333333333,B6,0.097,0.09333333333333334,sample,3,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,1
63.96083333333333,B7,0.094,0.09333333333333334,sample,8,T2,TOB,evolved,6.666666666666626e-4,Plate1,T-lines,1
63.96083333333333,B8,0.095,0.09333333333333334,sample,16,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,1
63.96083333333333,B9,0.093,0.09333333333333334,sample,32,T2,TOB,evolved,-3.3333333333333826e-4,Plate1,T-lines,1
